Product ID,Product Name,Current Category,AI-Suggested Category,multi_suggested_categories,confidence_score,mapping_status,reason,Final Category,Validation Status,Version,Generated At,product_revenue
SKU-75A903E8B4,SOAN PATTI 250g VELLANKI FOODS,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: soan,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4245.0
SKU-7B874D4D5C,SONA MASURI TELANGANA STEAM RICE 26KG GAJANAN,unknown,Beverages,Beverages,100.0,auto,Matched keywords: tea,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7750.0
SKU-B797595C1D,SOYA CHUNKS MEDIUM 200G EVR,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6485.0
SKU-43285CB812,SOYA CHUNKS SMALL 200G EVR,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5247.9
SKU-157907EEFE,SOYAKURA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1401.5600000000002
SKU-39BFB69D44,SPECIAL  LONG LIFE MILK 500ML HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,25423.0
SKU-1FDBA2F606,SPECIAL LONG LIFE COW MILK 180ML HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7878.389999999999
SKU-9F4F0912D9,SPECIALE COFFEE 200g JAR CONTINENTAL,unknown,Beverages,Beverages,100.0,auto,Matched keywords: coffee,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,749.0
SKU-F1630DA94E,SPICE ALMOND DRAGEE KG LOOSE FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,373.83
SKU-B91A9F2842,SPICE BUTTER MILK 200ml UHT AKSHAYA KALPA,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, butter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8430.0
SKU-55E3027B18,SPICED TARO CHIPS 30g FLYBERRY GOURMET,unknown,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,99.0
SKU-B31CDC21E0,SPICY ALOO CHIPS 100g VELLANKI FOODS,unknown,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14325.0
SKU-CC76CBB655,SPRITE 600ML,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,480.0
SKU-96FAF5E7E6,SPRITE PET  250ML,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2360.0
SKU-BE87FC33B2,SPROUTED RAGI FLOUR 500GMS SRI AHARYA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,552.0
SKU-D82F9A6129,SRI DIVYA DEEPARDHANA OIL 910 ML,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,380.0
SKU-ADA2E51129,SRI LALITHA BROWN RICE 5KG SONAMASOORI,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,830.0
SKU-42AABDB694,SRI LALITHA HMT RICE 10KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3560.0
SKU-DE8894BEE7,SRI LALITHA HMT RICE 26KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1670.0
SKU-0EB7BCA98D,SRI LALITHA IDLY RAVA 1KG,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: idly,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,600.0
SKU-5258258638,STAR PAPAD 200G EVR,unknown,Snacks,Snacks,100.0,auto,Matched keywords: papad,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,384.0
SKU-6B61D3172D,SUGAR 1 KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11764.0
SKU-F6EF21EDC3,SUGAR 2 KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3960.0
SKU-3CC5A18FD1,SUGAR CANE PACK,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2632.0
SKU-E98CEC219B,SUGAR FREE DARK CHOCOLATE 150g AMUL,unknown,Confectionery,Confectionery,71.43,flagged,Matched keywords: chocolate,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4000.0
SKU-206CD78EE9,SUN MELON YELLOW,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,46.73
SKU-0E6330FD1D,SUNFLOWER OIL 1LT COLD PRESSED MESMARA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8145.0
SKU-E1A332A519,SUNFLOWER OIL 1Lt COLD PRESSED JIVIKA ORGANICS,unknown,Organic,Organic,100.0,auto,Matched keywords: organic,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11040.0
SKU-5976B20F62,SUNFLOWER OIL COLDPRESSED 5L MESMARA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2690.0
SKU-C2EDA8126D,SUNFLOWER SEEDS KG FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12082.1
SKU-6F97E5335F,SWEET ALMOND OIL100ML MESMARA,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: sweet,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1347.0
SKU-C84DF7D045,SWEET CORN,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: sweet,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,102729.30000000002
SKU-3831C62C4C,SWEET CORN SEED,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: sweet,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,20500.0
SKU-0B0025F345,TABLE BUTTER 100g HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: butter,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,7228.0
SKU-C59AB947E0,TABLE BUTTER 500G HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: butter,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2095.0
SKU-99AF054D8C,TABLE BUTTER CHIPLITE MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, butter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4437.54
SKU-23108C876C,TABLE BUTTER SALTED 100g MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, butter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1718.0
SKU-649FFA1FE0,TABLE BUTTER SALTED 200G MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, butter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1895.0
SKU-B8F336BEDE,TAMARIND 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11245.0
SKU-B05B5269CE,TAMARIND PICKLE 250g AHA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,810.0
SKU-D4820B6F43,TAMARIND PICKLE 500g AHA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,175.0
SKU-0F4054E377,TAMARIND PICKLE250G VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,220.0
SKU-F1FACB4B83,TAMARIND SEEDLESS 500g SRI SIVA RUDRA EVR,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,17571.75
SKU-C25F3C02A6,TAPESWARAM KAJA 250g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14340.0
SKU-94B5305C41,TATA IODISED CRYSTAL SALT 1KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,440.0
SKU-F37E26E6F6,TATA SALT 1KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4378.5
SKU-845B3EFD23,TEENDA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1501.7699999999998
SKU-38302D7CB8,TELANGANA CHEKKALU 250g  VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,55106.0
SKU-B91F1332F9,THADKA MIX POPU DINUSULU 200G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,48.0
SKU-B0D388BB3D,THAMALAPAKULU,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,155.0
SKU-A1524068C6,THIS CREAMY CARAMEL 18G CONTINENTAL,unknown,Personal Care,Personal Care,100.0,auto,Matched keywords: cream,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,150.0
SKU-EC50AB515D,THIS CREAMY COFFEE MOCHA 22g CONTINENETAL,unknown,Beverages,Beverages;Personal Care,67.57,flagged,Matched keywords: coffee,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,950.0
SKU-FB569F05CF,THIS IS CAPPUCCINO 22g CONTINENTAL,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,150.0
SKU-9F08A34DB9,THIS IS CARAMEL CREAMY COFFEE22g CONTINENTAL,unknown,Beverages,Beverages;Personal Care,55.56,flagged,Matched keywords: coffee,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,300.0
SKU-8087CF7BD8,THUMMIKURA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,279.97
SKU-68479245C6,THUMS UP 1.25L,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,68.0
SKU-A6F0A6E430,THUMS UP 250ML,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4220.0
SKU-29DCB5B5E9,TIL 100G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4755.0
SKU-5036A61EC8,TOFU PANEER 200g SAI RATNA FOODS,unknown,Dairy,Dairy,100.0,auto,Matched keywords: paneer,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,750.5
SKU-F2EEDCEEBD,TONED MILK 500ml HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: milk,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,401154.05
SKU-39DBFA0A75,TOOR  DAL FATKA POLISHED 1kg,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,23307.0
SKU-47FEF64D41,TOOR DAL PRM UNPOLISHED FATKA 1KG,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,24365.0
SKU-45393D1879,TOP MILLET ANDU KORRALU 500G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3600.0
SKU-026BECA1C9,TOTAL CURD 120GMS HERITAGE,unknown,Dairy,Dairy,100.0,auto,Matched keywords: curd,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,19790.0
SKU-3CC1793522,TRIANGLE PAPAD 200G EVR,unknown,Snacks,Snacks,100.0,auto,Matched keywords: papad,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,432.0
SKU-427C82AF36,TURNIPS KG ENGLISH ITEM SAMBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,0.0
SKU-82D66139A3,TUTTI FRUITY KG FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,467.94000000000005
SKU-5745ECC30D,Thotakura,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,50208.8
SKU-15C3175AB5,Tulsi Infused Honey 250g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5184.0
SKU-6C2C0007CD,Tulsi Infused Honey 500g BT,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1080.0
SKU-4299D513BF,UHT BUTTER MILK 180ML MILKY MIST,unknown,Dairy,Dairy,100.0,auto,"Matched keywords: milk, butter",,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3260.0
SKU-EA645A4623,ULAVACHARU 250g HASSTA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,38286.0
SKU-36BAD79751,URAD BLACK SPLIT 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,935.0
SKU-084A3B6E0A,URAD BLACK WHOLE 500G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1020.0
SKU-55E26A7A92,URAD DAL UNPOLISHED 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,4950.0
SKU-96ADC1AF26,URAD ROUND UN POLISHED 1kg,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,17019.75
SKU-84F69CCCCF,VAAKKAI,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3978.69
SKU-D76EE1870B,VAMPOOSA 250g VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,42759.0
SKU-F951A74E88,VANILLA FLAVOURED MIILK 180ML HERITAGE,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,510.0
SKU-0712607EA3,VARI NUKA AISHWARYA 500G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,60.0
SKU-4DA0C1C69E,VELLANKI  PESARA MURKULU 250G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,8670.0
SKU-AFF7CB89B3,VELLANKI AVISELA  CHIKKI 250G,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: chikki,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6240.0
SKU-25608F46F9,VELLANKI HEALTHY LADDU 250G,unknown,Confectionery,Confectionery,100.0,auto,Matched keywords: laddu,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12010.0
SKU-0D05CB76E5,VELLANKI JONNA MURKULU 250G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,13975.0
SKU-AA1A9256A5,VELLANKI JOWARI FLAKES 250G,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,15528.45
SKU-F7231CA79C,VELLANKI KAKARAKAYA CHIPS 150G,unknown,Snacks,Snacks,100.0,auto,Matched keywords: chips,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2880.0
SKU-E815E39B60,VELLANKI MILLET BOONDI ACTHU 250g,unknown,Snacks,Snacks,100.0,auto,Matched keywords: boondi,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,6530.0
SKU-91FA97C28C,VELLANKI MILLET MIXTURE 250g,unknown,Snacks,Snacks,100.0,auto,Matched keywords: mixture,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,13769.5
SKU-73986A538B,VELLANKI MILLET MURKULU 250g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11585.0
SKU-E327E09DED,VELLANKI MULTI SEEDS CHIKI 250g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12880.0
SKU-7B969E0676,VELLANKI VAM MURKULU 250g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,12057.599999999999
SKU-8508DFCD71,VELLANLI RAGI RIBBON PAKODI 150G,unknown,Snacks,Snacks,100.0,auto,Matched keywords: pakodi,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1530.0
SKU-3956D02DE0,VENNA VUNDALU 250GMS VELLANKI FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,22545.0
SKU-4FADA4DC30,VINAYAKA VIGRAHAM 12 INCH,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,590.0
SKU-C7D0E66900,VINAYAKA VIGRAHAM 8 INCH,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,801.0
SKU-78A01DD447,VITAMIN D3  WITH IMMUNITY BOOSTERS - 6 EGGS PACK  ABHI EGGS,unknown,Dairy,Dairy,100.0,auto,Matched keywords: egg,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,10152.0
SKU-892527B801,VITAMIN D3 IMMUNITY BOOSTER 30PC PACK ABHI EGGS,unknown,Dairy,Dairy,100.0,auto,Matched keywords: egg,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,18900.0
SKU-86280D34FD,Vakai Box,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3200.0
SKU-717F8FFC10,WALNUT PREMIUM KGS FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,47750.4
SKU-493E1A7BDC,WALNUT REGULAR  KGS FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,32957.28
SKU-06185D34CE,WATER MELON PLATE,unknown,Beverages,Beverages,100.0,auto,Matched keywords: water,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,60.0
SKU-750185021A,WHEAT CHAPATI 390G 10PC ID FRESH,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,14929.0
SKU-4A45D1BA3B,WHEAT GRASS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,78.0
SKU-6F889EE60F,WHEAT PAROTA 5PC 400G ID FRESH,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,13287.5
SKU-870D8C8C34,WHEAT RAWA MEDIUM 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9720.0
SKU-1700498C60,WHEELS PAPAD 200g EVR,unknown,Snacks,Snacks,100.0,auto,Matched keywords: papad,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,480.0
SKU-3023215903,WHITE JOWAR 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2700.0
SKU-7F69BC1955,WHITE JOWAR RAWA 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,200.0
SKU-52CB03D049,WHITE JOWAR SORGHUM RAWA 500GMS SRI AHARYA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,483.0
SKU-9FFF8E999A,WHITE LOBIYA 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,5035.0
SKU-EC3B4AE6A5,WHITE PAV 200g SPENCERS AKSHAYA FOODS,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2220.0
SKU-07F9D87C64,WHITE RAJMA 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2730.0
SKU-2DF86E87BA,WHOLE MEAL BROWN BREAD 400g SPENCERS AKSHAYA FOODS,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,27445.0
SKU-AFE2F1E5CC,WHOLE WHEAT BREAD 400g  SPENCERS AKSHAYA FOODS,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,21065.0
SKU-4074F22C38,WHOLE WHEAT BREAD 400g MR BREADY NANDAS,unknown,Breakfast,Breakfast,100.0,auto,Matched keywords: bread,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,275.0
SKU-3A7AED9181,WORKOUT TRAIL MIX KG FLYBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11347.199999999999
SKU-83169A111C,XTRA 200g JAR CONTINENTAL,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2200.0
SKU-98114EB639,XTRA 50gm POUCH  CONTINENTAL,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,3064.8
SKU-FAFEBD5EC9,XTRA SACHET 2.3G CONTINENTAL,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2112.0
SKU-067397D608,YELLOW BANTHI POOLU KGS LOOSE,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1449.43
SKU-BE069AD903,YELLOW JOWAR 500g,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1920.0
SKU-F8D7720AD3,YELLOW JOWAR SORGHUM RAWA 500G SRI AHARYA,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,760.0
SKU-B608C4CB64,YELLOW MELON,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1210.02
SKU-C7FCF04663,ZUCCHINI YELLOW ENGLISH ITEM SAMBERRY,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,9121.46
SKU-B6E01F94DE,chinna menthi,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,11743.22
SKU-2789F73131,chintakayalu,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,2862.2399999999993
SKU-CD91198092,chukkakura,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,46275.08
SKU-EDAD0EEE1E,gangavyalukura,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1272.9299999999998
SKU-166AB842EF,koyakura,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,75.06
SKU-A38E90B960,mulagaku,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,18.06
SKU-1CD8913E47,red thotakura,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,311.15
SKU-0F7436C0DE,simla mirchi bajji,unknown,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,1610.9599999999998
SKU-4F5257CB5E,AASHIRVAD CHILLI PWD 100G,vegetables,,,0.0,unknown,,,PENDING VALIDATION,metadata_builder.py-2025-11-07T19:16:45,2025-11-07T19:16:45,200.0
