26/09/2025,1122,112201,SWEET CORN SEED,4.00 ,0.00 ,50.00 ,0.00 ,0.00 ,200.00 ,200.00 
,,,,,,,,,,
27/09/2025,1122,112201,SWEET CORN SEED,5.00 ,0.00 ,50.00 ,0.00 ,0.00 ,250.00 ,250.00 
,,,,,,,,,,
28/09/2025,1122,112201,SWEET CORN SEED,1.00 ,0.00 ,50.00 ,0.00 ,0.00 ,50.00 ,50.00 
,,,,,,,,,,
29/09/2025,1122,112201,SWEET CORN SEED,3.00 ,0.00 ,50.00 ,0.00 ,0.00 ,150.00 ,150.00 
,,,,,,,,,,
30/09/2025,1122,112201,SWEET CORN SEED,1.00 ,0.00 ,50.00 ,0.00 ,0.00 ,50.00 ,50.00 
,,,,,,,,,,
01/09/2025,1128,112808,SWEET CORN,48.00 ,0.00 ,12.00 ,0.00 ,0.00 ,576.00 ,576.00 
,,,,,,,,,,
02/09/2025,1128,112808,SWEET CORN,33.00 ,0.00 ,12.00 ,0.00 ,0.00 ,396.00 ,396.00 
,,,,,,,,,,
03/09/2025,1128,112808,SWEET CORN,31.00 ,0.00 ,12.00 ,0.00 ,0.00 ,372.00 ,372.00 
,,,,,,,,,,
04/09/2025,1128,112808,SWEET CORN,48.00 ,0.00 ,12.00 ,0.00 ,0.00 ,576.00 ,576.00 
,,,,,,,,,,
05/09/2025,1128,112808,SWEET CORN,35.00 ,0.00 ,12.00 ,0.00 ,0.00 ,420.00 ,420.00 
,,,,,,,,,,
06/09/2025,1128,112808,SWEET CORN,25.00 ,0.00 ,12.00 ,0.00 ,0.00 ,300.00 ,300.00 
,,,,,,,,,,
07/09/2025,1128,112808,SWEET CORN,13.00 ,0.00 ,12.00 ,0.00 ,0.00 ,156.00 ,156.00 
,,,,,,,,,,
08/09/2025,1128,112808,SWEET CORN,39.00 ,0.00 ,12.00 ,0.00 ,0.00 ,468.00 ,468.00 
,,,,,,,,,,
09/09/2025,1128,112808,SWEET CORN,42.00 ,0.00 ,12.00 ,0.00 ,0.00 ,504.00 ,504.00 
,,,,,,,,,,
10/09/2025,1128,112808,SWEET CORN,51.00 ,0.00 ,11.93 ,0.00 ,0.00 ,608.40 ,608.40 
,,,,,,,,,,
11/09/2025,1128,112808,SWEET CORN,40.00 ,0.00 ,12.08 ,0.00 ,0.00 ,483.00 ,483.00 
,,,,,,,,,,
12/09/2025,1128,112808,SWEET CORN,36.00 ,0.00 ,13.32 ,0.00 ,0.00 ,479.40 ,479.40 
,,,,,,,,,,
13/09/2025,1128,112808,SWEET CORN,25.00 ,0.00 ,14.90 ,0.00 ,0.00 ,372.50 ,372.50 
,,,,,,,,,,
14/09/2025,1128,112808,SWEET CORN,47.00 ,0.00 ,14.90 ,0.00 ,0.00 ,700.30 ,700.30 
,,,,,,,,,,
15/09/2025,1128,112808,SWEET CORN,35.00 ,0.00 ,14.90 ,0.00 ,0.00 ,521.50 ,521.50 
,,,,,,,,,,
16/09/2025,1128,112808,SWEET CORN,35.00 ,0.00 ,14.90 ,0.00 ,0.00 ,521.50 ,521.50 
,,,,,,,,,,
17/09/2025,1128,112808,SWEET CORN,27.00 ,0.00 ,14.90 ,0.00 ,0.00 ,402.30 ,402.30 
,,,,,,,,,,
18/09/2025,1128,112808,SWEET CORN,33.00 ,0.00 ,14.90 ,0.00 ,0.00 ,491.70 ,491.70 
,,,,,,,,,,
19/09/2025,1128,112808,SWEET CORN,28.00 ,3.00 ,14.90 ,0.00 ,0.00 ,372.50 ,372.50 
,,,,,,,,,,
20/09/2025,1128,112808,SWEET CORN,28.00 ,0.00 ,15.11 ,0.00 ,0.00 ,423.20 ,423.20 
,,,,,,,,,,
21/09/2025,1128,112808,SWEET CORN,52.00 ,0.00 ,15.90 ,0.00 ,0.00 ,826.80 ,826.80 
,,,,,,,,,,
22/09/2025,1128,112808,SWEET CORN,31.00 ,0.00 ,15.90 ,0.00 ,0.00 ,492.90 ,492.90 
,,,,,,,,,,
23/09/2025,1128,112808,SWEET CORN,40.00 ,0.00 ,16.20 ,0.00 ,0.00 ,648.00 ,648.00 
,,,,,,,,,,
24/09/2025,1128,112808,SWEET CORN,28.00 ,0.00 ,16.90 ,0.00 ,0.00 ,473.20 ,473.20 
,,,,,,,,,,
25/09/2025,1128,112808,SWEET CORN,21.00 ,0.00 ,16.90 ,0.00 ,0.00 ,354.90 ,354.90 
,,,,,,,,,,
26/09/2025,1128,112808,SWEET CORN,40.00 ,0.00 ,16.90 ,0.00 ,0.00 ,676.00 ,676.00 
,,,,,,,,,,
27/09/2025,1128,112808,SWEET CORN,31.00 ,0.00 ,16.90 ,0.00 ,0.00 ,523.90 ,523.90 
,,,,,,,,,,
28/09/2025,1128,112808,SWEET CORN,46.00 ,0.00 ,16.90 ,0.00 ,0.00 ,777.40 ,777.40 
,,,,,,,,,,
29/09/2025,1128,112808,SWEET CORN,29.00 ,0.00 ,16.90 ,0.00 ,0.00 ,490.10 ,490.10 
,,,,,,,,,,
30/09/2025,1128,112808,SWEET CORN,22.00 ,0.00 ,16.90 ,0.00 ,0.00 ,371.80 ,371.80 
,,,,,,,,,,
02/09/2025,1129,112904,ENG ITEM PARSLEY SAMBERRY,0.06 ,0.00 ,316.00 ,0.00 ,0.00 ,17.70 ,17.70 
,,,,,,,,,,
04/09/2025,1129,112904,ENG ITEM PARSLEY SAMBERRY,0.05 ,0.00 ,316.00 ,0.00 ,0.00 ,14.54 ,14.54 
,,,,,,,,,,
05/09/2025,1129,112904,ENG ITEM PARSLEY SAMBERRY,0.05 ,0.00 ,316.00 ,0.00 ,0.00 ,17.06 ,17.06 
,,,,,,,,,,
01/09/2025,1137,113720,DISCO PUMPKIN,1.96 ,0.00 ,43.00 ,0.00 ,0.00 ,84.37 ,84.37 
,,,,,,,,,,
03/09/2025,1137,113720,DISCO PUMPKIN,2.30 ,0.00 ,45.00 ,0.00 ,0.00 ,103.32 ,103.32 
,,,,,,,,,,
05/09/2025,1137,113720,DISCO PUMPKIN,1.51 ,0.00 ,45.00 ,0.00 ,0.00 ,68.13 ,68.13 
,,,,,,,,,,
06/09/2025,1137,113720,DISCO PUMPKIN,4.21 ,0.00 ,45.00 ,0.00 ,0.00 ,189.54 ,189.54 
,,,,,,,,,,
07/09/2025,1137,113720,DISCO PUMPKIN,3.79 ,0.00 ,45.00 ,0.00 ,0.00 ,170.73 ,170.73 
,,,,,,,,,,
16/09/2025,1137,113720,DISCO PUMPKIN,3.31 ,0.00 ,52.00 ,0.00 ,0.00 ,172.33 ,172.33 
,,,,,,,,,,
17/09/2025,1137,113720,DISCO PUMPKIN,1.43 ,0.00 ,52.00 ,0.00 ,0.00 ,74.15 ,74.15 
,,,,,,,,,,
18/09/2025,1137,113720,DISCO PUMPKIN,1.04 ,0.00 ,52.00 ,0.00 ,0.00 ,54.08 ,54.08 
,,,,,,,,,,
19/09/2025,1137,113720,DISCO PUMPKIN,7.46 ,0.00 ,50.15 ,0.00 ,0.00 ,373.99 ,373.99 
,,,,,,,,,,
20/09/2025,1137,113720,DISCO PUMPKIN,4.95 ,0.00 ,47.00 ,0.00 ,0.00 ,232.74 ,232.74 
,,,,,,,,,,
21/09/2025,1137,113720,DISCO PUMPKIN,4.20 ,0.00 ,47.00 ,0.00 ,0.00 ,197.59 ,197.59 
,,,,,,,,,,
22/09/2025,1137,113720,DISCO PUMPKIN,0.60 ,0.00 ,47.00 ,0.00 ,0.00 ,28.29 ,28.29 
,,,,,,,,,,
23/09/2025,1137,113720,DISCO PUMPKIN,0.80 ,0.00 ,47.00 ,0.00 ,0.00 ,37.69 ,37.69 
,,,,,,,,,,
25/09/2025,1137,113720,DISCO PUMPKIN,1.13 ,0.00 ,59.00 ,0.00 ,0.00 ,66.55 ,66.55 
,,,,,,,,,,
26/09/2025,1137,113720,DISCO PUMPKIN,1.54 ,0.00 ,59.00 ,0.00 ,0.00 ,91.10 ,91.10 
,,,,,,,,,,
27/09/2025,1137,113720,DISCO PUMPKIN,1.74 ,0.00 ,59.00 ,0.00 ,0.00 ,102.90 ,102.90 
,,,,,,,,,,
28/09/2025,1137,113720,DISCO PUMPKIN,4.34 ,0.00 ,59.00 ,0.00 ,0.00 ,256.06 ,256.06 
,,,,,,,,,,
29/09/2025,1137,113720,DISCO PUMPKIN,1.48 ,0.00 ,59.00 ,0.00 ,0.00 ,87.08 ,87.08 
,,,,,,,,,,
30/09/2025,1137,113720,DISCO PUMPKIN,2.22 ,0.00 ,59.00 ,0.00 ,0.00 ,131.10 ,131.10 
,,,,,,,,,,
01/09/2025,1148,114810,EUROPEN CUCUMBER,17.43 ,0.00 ,68.00 ,0.00 ,0.00 ,1185.24 ,1185.24 
,,,,,,,,,,
02/09/2025,1148,114810,EUROPEN CUCUMBER,13.42 ,0.00 ,68.00 ,0.00 ,0.00 ,912.70 ,912.70 
,,,,,,,,,,
03/09/2025,1148,114810,EUROPEN CUCUMBER,8.16 ,0.00 ,67.55 ,0.00 ,0.00 ,550.95 ,550.95 
,,,,,,,,,,
04/09/2025,1148,114810,EUROPEN CUCUMBER,13.11 ,0.00 ,67.58 ,0.00 ,0.00 ,885.94 ,885.94 
,,,,,,,,,,
05/09/2025,1148,114810,EUROPEN CUCUMBER,10.07 ,0.00 ,64.00 ,0.00 ,0.00 ,644.22 ,644.22 
,,,,,,,,,,
06/09/2025,1148,114810,EUROPEN CUCUMBER,10.11 ,0.00 ,65.09 ,0.00 ,0.00 ,657.81 ,657.81 
,,,,,,,,,,
07/09/2025,1148,114810,EUROPEN CUCUMBER,19.00 ,0.00 ,72.18 ,0.00 ,0.00 ,1371.49 ,1371.49 
,,,,,,,,,,
08/09/2025,1148,114810,EUROPEN CUCUMBER,14.19 ,0.00 ,76.00 ,0.00 ,0.00 ,1078.36 ,1078.36 
,,,,,,,,,,
09/09/2025,1148,114810,EUROPEN CUCUMBER,21.73 ,0.00 ,72.00 ,0.00 ,0.00 ,1564.42 ,1564.42 
,,,,,,,,,,
10/09/2025,1148,114810,EUROPEN CUCUMBER,13.86 ,0.00 ,70.85 ,0.00 ,0.00 ,981.92 ,981.92 
,,,,,,,,,,
11/09/2025,1148,114810,EUROPEN CUCUMBER,11.76 ,0.00 ,66.00 ,0.00 ,0.00 ,776.03 ,776.03 
,,,,,,,,,,
12/09/2025,1148,114810,EUROPEN CUCUMBER,8.89 ,0.00 ,64.33 ,0.00 ,0.00 ,572.14 ,572.14 
,,,,,,,,,,
13/09/2025,1148,114810,EUROPEN CUCUMBER,12.82 ,0.00 ,63.00 ,0.00 ,0.00 ,807.53 ,807.53 
,,,,,,,,,,
14/09/2025,1148,114810,EUROPEN CUCUMBER,15.31 ,0.00 ,63.00 ,0.00 ,0.00 ,964.28 ,964.28 
,,,,,,,,,,
15/09/2025,1148,114810,EUROPEN CUCUMBER,10.75 ,0.00 ,63.00 ,0.00 ,0.00 ,677.00 ,677.00 
,,,,,,,,,,
16/09/2025,1148,114810,EUROPEN CUCUMBER,11.80 ,0.00 ,64.15 ,0.00 ,0.00 ,756.76 ,756.76 
,,,,,,,,,,
17/09/2025,1148,114810,EUROPEN CUCUMBER,8.77 ,0.00 ,65.55 ,0.00 ,0.00 ,574.64 ,574.64 
,,,,,,,,,,
18/09/2025,1148,114810,EUROPEN CUCUMBER,7.60 ,0.00 ,63.00 ,0.00 ,0.00 ,478.67 ,478.67 
,,,,,,,,,,
19/09/2025,1148,114810,EUROPEN CUCUMBER,9.78 ,0.00 ,63.00 ,0.00 ,0.00 ,616.01 ,616.01 
,,,,,,,,,,
20/09/2025,1148,114810,EUROPEN CUCUMBER,11.59 ,0.00 ,63.66 ,0.00 ,0.00 ,738.03 ,738.03 
,,,,,,,,,,
21/09/2025,1148,114810,EUROPEN CUCUMBER,14.12 ,0.00 ,69.00 ,0.00 ,0.00 ,974.14 ,974.14 
,,,,,,,,,,
22/09/2025,1148,114810,EUROPEN CUCUMBER,5.79 ,0.00 ,63.00 ,0.00 ,0.00 ,364.64 ,364.64 
,,,,,,,,,,
23/09/2025,1148,114810,EUROPEN CUCUMBER,10.16 ,0.00 ,73.00 ,0.00 ,0.00 ,741.97 ,741.97 
,,,,,,,,,,
24/09/2025,1148,114810,EUROPEN CUCUMBER,8.07 ,0.00 ,77.47 ,0.00 ,0.00 ,624.88 ,624.88 
,,,,,,,,,,
25/09/2025,1148,114810,EUROPEN CUCUMBER,6.87 ,0.00 ,79.03 ,0.00 ,0.00 ,542.95 ,542.95 
,,,,,,,,,,
26/09/2025,1148,114810,EUROPEN CUCUMBER,9.97 ,0.00 ,81.78 ,0.00 ,0.00 ,815.05 ,815.05 
,,,,,,,,,,
27/09/2025,1148,114810,EUROPEN CUCUMBER,4.27 ,0.00 ,90.76 ,0.00 ,0.00 ,387.54 ,387.54 
,,,,,,,,,,
28/09/2025,1148,114810,EUROPEN CUCUMBER,15.56 ,0.00 ,85.36 ,0.00 ,0.00 ,1328.04 ,1328.04 
,,,,,,,,,,
29/09/2025,1148,114810,EUROPEN CUCUMBER,2.53 ,0.00 ,88.00 ,0.00 ,0.00 ,222.46 ,222.46 
,,,,,,,,,,
30/09/2025,1148,114810,EUROPEN CUCUMBER,7.00 ,0.00 ,80.88 ,0.00 ,0.00 ,566.17 ,566.17 
,,,,,,,,,,
16/09/2025,1149,114902,ENG ITEM CELERY SAMBERRRY,0.10 ,0.00 ,223.00 ,0.00 ,0.00 ,21.41 ,21.41 
,,,,,,,,,,
19/09/2025,1149,114902,ENG ITEM CELERY SAMBERRRY,0.10 ,0.00 ,223.00 ,0.00 ,0.00 ,22.75 ,22.75 
,,,,,,,,,,
01/09/2025,1152,115203,GULABI ROUND BRINJAL,1.25 ,0.00 ,99.00 ,0.00 ,0.00 ,124.15 ,124.15 
,,,,,,,,,,
02/09/2025,1152,115203,GULABI ROUND BRINJAL,0.32 ,0.00 ,79.00 ,0.00 ,0.00 ,25.44 ,25.44 
,,,,,,,,,,
03/09/2025,1152,115203,GULABI ROUND BRINJAL,3.95 ,0.00 ,93.99 ,0.00 ,0.00 ,371.26 ,371.26 
,,,,,,,,,,
04/09/2025,1152,115203,GULABI ROUND BRINJAL,3.07 ,0.00 ,98.00 ,0.00 ,0.00 ,300.47 ,300.47 
,,,,,,,,,,
05/09/2025,1152,115203,GULABI ROUND BRINJAL,3.92 ,0.00 ,77.76 ,0.00 ,0.00 ,304.98 ,304.98 
,,,,,,,,,,
06/09/2025,1152,115203,GULABI ROUND BRINJAL,4.58 ,0.00 ,73.72 ,0.00 ,0.00 ,337.50 ,337.50 
,,,,,,,,,,
07/09/2025,1152,115203,GULABI ROUND BRINJAL,5.10 ,0.00 ,82.86 ,0.00 ,0.00 ,422.27 ,422.27 
,,,,,,,,,,
08/09/2025,1152,115203,GULABI ROUND BRINJAL,6.50 ,0.00 ,92.00 ,0.00 ,0.00 ,598.18 ,598.18 
,,,,,,,,,,
09/09/2025,1152,115203,GULABI ROUND BRINJAL,6.34 ,0.00 ,107.07 ,0.00 ,0.00 ,678.82 ,678.82 
,,,,,,,,,,
10/09/2025,1152,115203,GULABI ROUND BRINJAL,5.18 ,0.00 ,121.91 ,0.00 ,0.00 ,630.98 ,630.98 
,,,,,,,,,,
11/09/2025,1152,115203,GULABI ROUND BRINJAL,2.74 ,0.00 ,133.26 ,0.00 ,0.00 ,365.66 ,365.66 
,,,,,,,,,,
12/09/2025,1152,115203,GULABI ROUND BRINJAL,2.09 ,0.00 ,90.14 ,0.00 ,0.00 ,188.39 ,188.39 
,,,,,,,,,,
13/09/2025,1152,115203,GULABI ROUND BRINJAL,5.79 ,0.00 ,79.00 ,0.00 ,0.00 ,457.09 ,457.09 
,,,,,,,,,,
14/09/2025,1152,115203,GULABI ROUND BRINJAL,6.96 ,0.00 ,96.00 ,0.00 ,0.00 ,668.35 ,668.35 
,,,,,,,,,,
15/09/2025,1152,115203,GULABI ROUND BRINJAL,3.30 ,0.00 ,84.00 ,0.00 ,0.00 ,277.54 ,277.54 
,,,,,,,,,,
16/09/2025,1152,115203,GULABI ROUND BRINJAL,3.66 ,0.00 ,85.83 ,0.00 ,0.00 ,314.47 ,314.47 
,,,,,,,,,,
17/09/2025,1152,115203,GULABI ROUND BRINJAL,2.45 ,0.00 ,99.00 ,0.00 ,0.00 ,242.95 ,242.95 
,,,,,,,,,,
18/09/2025,1152,115203,GULABI ROUND BRINJAL,5.23 ,0.00 ,114.44 ,0.00 ,0.00 ,598.76 ,598.76 
,,,,,,,,,,
19/09/2025,1152,115203,GULABI ROUND BRINJAL,3.76 ,0.00 ,88.72 ,0.00 ,0.00 ,333.95 ,333.95 
,,,,,,,,,,
20/09/2025,1152,115203,GULABI ROUND BRINJAL,3.36 ,0.00 ,84.15 ,0.00 ,0.00 ,282.56 ,282.56 
,,,,,,,,,,
21/09/2025,1152,115203,GULABI ROUND BRINJAL,3.39 ,0.00 ,109.00 ,0.00 ,0.00 ,369.29 ,369.29 
,,,,,,,,,,
22/09/2025,1152,115203,GULABI ROUND BRINJAL,0.29 ,0.00 ,109.00 ,0.00 ,0.00 ,31.17 ,31.17 
,,,,,,,,,,
23/09/2025,1152,115203,GULABI ROUND BRINJAL,4.66 ,0.00 ,109.00 ,0.00 ,0.00 ,507.72 ,507.72 
,,,,,,,,,,
24/09/2025,1152,115203,GULABI ROUND BRINJAL,9.02 ,0.00 ,109.00 ,0.00 ,0.00 ,983.18 ,983.18 
,,,,,,,,,,
25/09/2025,1152,115203,GULABI ROUND BRINJAL,5.72 ,0.00 ,110.02 ,0.00 ,0.00 ,629.75 ,629.75 
,,,,,,,,,,
26/09/2025,1152,115203,GULABI ROUND BRINJAL,3.84 ,0.00 ,113.68 ,0.00 ,0.00 ,436.55 ,436.55 
,,,,,,,,,,
27/09/2025,1152,115203,GULABI ROUND BRINJAL,4.84 ,0.00 ,110.47 ,0.00 ,0.00 ,534.46 ,534.46 
,,,,,,,,,,
28/09/2025,1152,115203,GULABI ROUND BRINJAL,0.32 ,0.00 ,119.00 ,0.00 ,0.00 ,38.08 ,38.08 
,,,,,,,,,,
15/09/2025,1152,1152030,GULABI ROUND BRINJAL,0.43 ,0.00 ,84.00 ,0.00 ,0.00 ,35.78 ,35.78 
,,,,,,,,,,
16/09/2025,1152,1152030,GULABI ROUND BRINJAL,0.87 ,0.00 ,94.32 ,0.00 ,0.00 ,82.25 ,82.25 
,,,,,,,,,,
19/09/2025,1152,1152030,GULABI ROUND BRINJAL,0.57 ,0.00 ,89.00 ,0.00 ,0.00 ,50.73 ,50.73 
,,,,,,,,,,
20/09/2025,1152,1152030,GULABI ROUND BRINJAL,0.94 ,0.00 ,92.94 ,0.00 ,0.00 ,87.17 ,87.17 
,,,,,,,,,,
26/09/2025,1152,1152030,GULABI ROUND BRINJAL,0.79 ,0.00 ,109.85 ,0.00 ,0.00 ,86.78 ,86.78 
,,,,,,,,,,
02/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
06/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
09/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
10/09/2025,1153,115308,BANANA FLOWER,3.00 ,0.00 ,26.00 ,0.00 ,0.00 ,78.00 ,78.00 
,,,,,,,,,,
11/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
12/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
13/09/2025,1153,115308,BANANA FLOWER,2.00 ,0.00 ,26.00 ,0.00 ,0.00 ,52.00 ,52.00 
,,,,,,,,,,
14/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
16/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
19/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
20/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
21/09/2025,1153,115308,BANANA FLOWER,2.00 ,0.00 ,26.00 ,0.00 ,0.00 ,52.00 ,52.00 
,,,,,,,,,,
22/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
23/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
26/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
27/09/2025,1153,115308,BANANA FLOWER,1.00 ,0.00 ,26.00 ,0.00 ,0.00 ,26.00 ,26.00 
,,,,,,,,,,
28/09/2025,1153,115308,BANANA FLOWER,2.00 ,0.00 ,26.00 ,0.00 ,0.00 ,52.00 ,52.00 
,,,,,,,,,,
22/09/2025,1155,115502,ASPARAGUS KG SAMBERRY,0.34 ,0.34 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
,,,,,,,,,,
01/09/2025,1160,116005,TEENDA,1.67 ,0.00 ,99.00 ,0.00 ,0.00 ,165.53 ,165.53 
,,,,,,,,,,
18/09/2025,1161,116121,AVOCADO LOCAL,0.61 ,0.00 ,222.00 ,0.00 ,0.00 ,134.98 ,134.98 
,,,,,,,,,,
01/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.80 ,0.00 ,223.00 ,0.00 ,0.00 ,178.40 ,178.40 
,,,,,,,,,,
02/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.80 ,0.00 ,223.00 ,0.00 ,0.00 ,177.95 ,177.95 
,,,,,,,,,,
03/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.79 ,0.00 ,216.71 ,0.00 ,0.00 ,171.20 ,171.20 
,,,,,,,,,,
04/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.85 ,0.00 ,223.00 ,0.00 ,0.00 ,188.66 ,188.66 
,,,,,,,,,,
05/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.47 ,0.00 ,223.00 ,0.00 ,0.00 ,105.26 ,105.26 
,,,,,,,,,,
07/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.47 ,0.00 ,223.00 ,0.00 ,0.00 ,104.36 ,104.36 
,,,,,,,,,,
08/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.37 ,0.00 ,223.00 ,0.00 ,0.00 ,81.62 ,81.62 
,,,,,,,,,,
09/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.51 ,0.00 ,223.00 ,0.00 ,0.00 ,114.18 ,114.18 
,,,,,,,,,,
11/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.35 ,0.00 ,223.00 ,0.00 ,0.00 ,77.60 ,77.60 
,,,,,,,,,,
12/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.29 ,0.00 ,223.00 ,0.00 ,0.00 ,65.12 ,65.12 
,,,,,,,,,,
13/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.64 ,0.00 ,223.00 ,0.00 ,0.00 ,142.27 ,142.27 
,,,,,,,,,,
14/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.47 ,0.00 ,223.00 ,0.00 ,0.00 ,105.70 ,105.70 
,,,,,,,,,,
15/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.22 ,0.00 ,223.00 ,0.00 ,0.00 ,49.06 ,49.06 
,,,,,,,,,,
17/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.54 ,0.00 ,254.00 ,0.00 ,0.00 ,138.18 ,138.18 
,,,,,,,,,,
18/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.50 ,0.00 ,254.00 ,0.00 ,0.00 ,127.51 ,127.51 
,,,,,,,,,,
20/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.29 ,0.00 ,254.00 ,0.00 ,0.00 ,73.66 ,73.66 
,,,,,,,,,,
21/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.58 ,0.00 ,254.00 ,0.00 ,0.00 ,147.32 ,147.32 
,,,,,,,,,,
22/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.28 ,0.00 ,254.00 ,0.00 ,0.00 ,70.10 ,70.10 
,,,,,,,,,,
26/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.23 ,0.00 ,254.00 ,0.00 ,0.00 ,57.40 ,57.40 
,,,,,,,,,,
27/09/2025,1163,116303,ICE BERG ENGLISH ITEM SAMBERRY,0.31 ,0.00 ,254.00 ,0.00 ,0.00 ,78.74 ,78.74 
,,,,,,,,,,
02/09/2025,1186,118602,ENG ITEM CHINESE CABBAGE SAMBERRY,0.53 ,0.00 ,254.00 ,0.00 ,0.00 ,134.62 ,134.62 
,,,,,,,,,,
10/09/2025,1186,118602,ENG ITEM CHINESE CABBAGE SAMBERRY,0.62 ,0.00 ,241.30 ,0.00 ,0.00 ,149.61 ,149.61 
,,,,,,,,,,
12/09/2025,1186,118602,ENG ITEM CHINESE CABBAGE SAMBERRY,0.35 ,0.00 ,254.00 ,0.00 ,0.00 ,88.90 ,88.90 
,,,,,,,,,,
17/09/2025,1186,118602,ENG ITEM CHINESE CABBAGE SAMBERRY,0.90 ,0.00 ,254.00 ,0.00 ,0.00 ,228.60 ,228.60 
,,,,,,,,,,
01/09/2025,1188,118814,Black Chilly,23.01 ,0.00 ,72.00 ,0.00 ,0.00 ,1656.50 ,1656.50 
,,,,,,,,,,
02/09/2025,1188,118814,Black Chilly,10.42 ,0.00 ,67.82 ,0.00 ,0.00 ,706.72 ,706.72 
,,,,,,,,,,
03/09/2025,1188,118814,Black Chilly,21.54 ,0.00 ,74.20 ,0.00 ,0.00 ,1598.12 ,1598.12 
,,,,,,,,,,
04/09/2025,1188,118814,Black Chilly,15.66 ,0.00 ,87.97 ,0.00 ,0.00 ,1377.67 ,1377.67 
,,,,,,,,,,
05/09/2025,1188,118814,Black Chilly,20.64 ,0.00 ,80.30 ,0.00 ,0.00 ,1657.57 ,1657.57 
,,,,,,,,,,
06/09/2025,1188,118814,Black Chilly,21.17 ,0.00 ,73.00 ,0.00 ,0.00 ,1545.56 ,1545.56 
,,,,,,,,,,
07/09/2025,1188,118814,Black Chilly,24.43 ,0.00 ,73.00 ,0.00 ,0.00 ,1783.54 ,1783.54 
,,,,,,,,,,
08/09/2025,1188,118814,Black Chilly,25.81 ,0.00 ,73.00 ,0.00 ,0.00 ,1884.42 ,1884.42 
,,,,,,,,,,
09/09/2025,1188,118814,Black Chilly,17.93 ,0.00 ,78.77 ,0.00 ,0.00 ,1412.07 ,1412.07 
,,,,,,,,,,
10/09/2025,1188,118814,Black Chilly,14.28 ,0.00 ,72.50 ,0.00 ,0.00 ,1035.63 ,1035.63 
,,,,,,,,,,
11/09/2025,1188,118814,Black Chilly,14.74 ,0.00 ,69.00 ,0.00 ,0.00 ,1017.34 ,1017.34 
,,,,,,,,,,
